date,state,regime,prob_Risk-On,prob_Late-Cycle,prob_Transitional,prob_Post-Shock,prob_Risk-Off
2015-08-19,4,Risk-Off,8.545621555472487e-07,1.556791246611944e-06,0.0002587956773281,9.923018914785568e-06,0.9997288699511798
2015-08-20,4,Risk-Off,1.7610766428038842e-07,3.040800173861489e-07,4.489536160548929e-05,0.0003959406587756,0.9995586837921576
2015-08-21,4,Risk-Off,1.1810480116132359e-09,1.6200202197790538e-09,8.029195717105981e-07,0.0238220943172305,0.9761770999630366
2015-08-24,3,Post-Shock,7.899848454949485e-13,6.041661803182748e-13,9.61388976076308e-10,0.9870331930215758,0.0129668060161255
2015-08-25,3,Post-Shock,1.309027462879173e-13,1.6304012279507606e-13,3.7536138016813343e-10,0.9983402740951006,0.0016597255288
2015-08-26,3,Post-Shock,3.567360844997865e-15,1.9488215321528147e-14,3.768986444912034e-11,0.9998799755415756,0.0001200244202175
2015-08-27,3,Post-Shock,3.1582194452743437e-16,1.9536653333130424e-14,3.5399452138895466e-11,0.9999895518249232,1.0448140024304704e-05
2015-08-28,3,Post-Shock,1.6734983325718692e-17,6.5527361641494336e-15,1.1842969657767783e-11,0.9999945711098944,5.42887896986077e-06
2015-08-31,3,Post-Shock,7.870358029632884e-19,3.263246499285197e-16,6.019615144443467e-13,0.9999988670376349,1.1329618638259948e-06
2015-09-01,3,Post-Shock,2.390699394402777e-21,1.9326570704641398e-18,4.9167313301709314e-15,0.9999998887524332,1.1124804539403803e-07
2015-09-02,3,Post-Shock,2.317622909444228e-22,6.797925522085598e-19,1.8472493470199816e-15,0.9999999233205046,7.667935320634787e-08
2015-09-03,3,Post-Shock,7.227007370965548e-24,2.177955780580621e-20,5.831136246113364e-17,0.9999999106476064,8.935319812318937e-08
2015-09-04,3,Post-Shock,1.2109107389182915e-26,3.400091736953849e-23,1.2062962654626835e-19,0.9999999973042576,2.695717922167541e-09
2015-09-07,3,Post-Shock,1.0589710065468151e-26,3.07761735136041e-23,1.2046536484830728e-19,0.9999999995507096,4.4970271325137436e-10
2015-09-08,3,Post-Shock,6.713047314724143e-25,1.8451374384629575e-21,6.852002954704077e-18,0.9999999966767064,3.323289614923992e-09
2015-09-09,3,Post-Shock,3.583970523854172e-24,9.642118844358858e-21,3.271909537306847e-17,0.9999999875835784,1.241703998937491e-08
2015-09-10,3,Post-Shock,1.281418016866965e-22,3.507595401524165e-19,1.0341710101455662e-15,0.9999999902956916,9.704156460343369e-09
2015-09-11,3,Post-Shock,3.456347760087559e-23,9.342244939462681e-20,2.8742618303132766e-16,0.9999999654810386,3.4518338597659175e-08
2015-09-14,3,Post-Shock,1.0348679983612812e-22,2.8773666172082374e-19,8.440658935988047e-16,0.9999999825777196,1.7421757171636497e-08
2015-09-15,3,Post-Shock,1.3534145426738642e-23,3.76699875692005e-20,1.1371984141370728e-16,0.999999965071766,3.4927838508765934e-08
2015-09-16,3,Post-Shock,5.510058146662874e-23,1.622596180926689e-19,4.3701523229662926e-16,0.9999999932060746,6.7944391447272295e-09
2015-09-18,3,Post-Shock,2.9885147525427945e-21,8.216307038826308e-18,2.3500153836123075e-14,0.9999999353676706,6.463282519726703e-08
2015-09-21,3,Post-Shock,2.243796092277896e-17,6.106869293376714e-14,1.5018464091821456e-10,0.9999995275667268,4.722826138471498e-07
2015-09-22,3,Post-Shock,1.206942101644761e-14,1.0072254570723669e-11,1.9801063229710895e-08,0.9996934702938852,0.0003065098946517
2015-09-23,4,Risk-Off,2.1951728241108653e-08,3.923282421245976e-05,0.0224714115051188,0.4351101755057011,0.5423791582140433
2015-09-24,4,Risk-Off,0.0002113313294374,0.0001357860294877,0.0102920962467681,0.1850123776803309,0.8043484087136533
2015-09-28,4,Risk-Off,4.616718745546432e-05,9.322211078475132e-05,0.0018311196920273,0.0753551548781014,0.9226743361317687
2015-09-29,4,Risk-Off,6.3830291233942e-05,3.309617518525128e-05,0.0008233439778681,0.0208084976885357,0.9782712318663144
2015-09-30,4,Risk-Off,0.0005745101086973,0.0001196253523077,0.0057691450113334,0.0147685037131264,0.978768215815244
2015-10-01,4,Risk-Off,0.0080482908206724,0.0011299595664564,0.0988565543943327,0.0112345412727183,0.8807306539450654
2015-10-05,2,Transitional,0.1190999756107161,0.0168937624429853,0.7478205603972405,0.0080993178988281,0.1080863836496537
2015-10-06,0,Risk-On,0.6905894615369387,0.1688660611957251,0.1299494694567169,0.0043200942659102,0.0062749135448492
2015-10-07,1,Late-Cycle,0.1805899272407501,0.5952194587111993,0.2226953142268345,0.0008190050645107,0.0006762947571131
2015-10-08,2,Transitional,0.2677511009872813,0.2820012657659643,0.4501627030824204,8.478298829982182e-05,1.4717592899367224e-07
2015-10-09,0,Risk-On,0.4525730252784273,0.3089572982519887,0.2384355511181773,3.303651433906304e-05,1.0888368907382486e-06
2015-10-12,1,Late-Cycle,0.2741436918751446,0.452453902658014,0.27338844152958,2.0089208324613065e-06,1.1955016223684183e-05
2015-10-13,2,Transitional,0.3040572919025574,0.3346325596155258,0.3611984884310104,8.469203052656247e-08,0.0001115753586043
2015-10-14,0,Risk-On,0.377457597678157,0.3435116150570518,0.2788940221995563,4.490489942601679e-08,0.0001367201603804
2015-10-15,1,Late-Cycle,0.307909979609335,0.4049797680952197,0.2870671715685271,5.130962125549375e-08,4.302941711996622e-05
2015-10-16,2,Transitional,0.3129792705986988,0.3546376445960609,0.3323214469923126,1.6707687708731468e-08,6.162110463724356e-05
2015-10-19,0,Risk-On,0.356947433437037,0.3479600905493586,0.295083586089301,1.4886704616699377e-08,8.875036880486045e-06
2015-10-20,1,Late-Cycle,0.3235844021936111,0.3930848939674392,0.2833186011069632,1.967716009287057e-09,1.210076424633644e-05
2015-10-21,2,Transitional,0.3084368322411296,0.3691982381754819,0.3221890516815551,2.672756248354402e-09,0.0001758752296735
2015-10-23,0,Risk-On,0.3470189087494999,0.3455683686075272,0.3072873949588313,5.876476157833807e-08,0.0001252689189111
2015-10-26,1,Late-Cycle,0.334101698924199,0.3890292717219374,0.2768645181238406,2.3448318835301453e-08,4.487781739865581e-06
2015-10-27,2,Transitional,0.3036468932042966,0.3765328558379281,0.319810636360934,1.0349781020376615e-09,9.613561327085315e-06
2015-10-28,0,Risk-On,0.3513763905316971,0.3414550705628723,0.3070444032639356,2.160171538592671e-09,0.000124133482107
2015-10-29,1,Late-Cycle,0.3289109526374332,0.4078585724359447,0.2628333218511126,1.7652155453023744e-08,0.0003971354231517
2015-10-30,2,Transitional,0.2768006458088979,0.3656112412694905,0.348207991997416,1.0713853488455474e-08,0.0093801102099469
2015-11-02,0,Risk-On,0.3303798186500994,0.3071388850660874,0.2823503062612695,6.742868660204848e-08,0.0801309225929806
2015-11-03,1,Late-Cycle,0.1841040086575261,0.3982204619802128,0.1973623655455722,5.67957247264851e-07,0.2203125958587329
2015-11-04,2,Transitional,0.0325933682208878,0.1903552990233468,0.3299816401478657,3.9997590137561655e-06,0.4470656928493475
2015-11-05,4,Risk-Off,0.0029892320089992,0.0229997069411086,0.053697323989412,2.0149133305985637e-06,0.9203117221462696
2015-11-06,4,Risk-Off,0.0002033121402894,0.0014901001225986,0.0035024120825102,2.852927283122494e-06,0.9948013227269312
2015-11-09,4,Risk-Off,8.49593912375509e-06,9.56991545249431e-05,0.000385251774481,3.187409106228555e-06,0.9995073657221524
2015-11-10,4,Risk-Off,1.3063423926566325e-07,8.862318610434388e-07,2.3065971639444623e-05,5.286365205064335e-06,0.999970630797362
2015-11-13,4,Risk-Off,5.4085813778637904e-08,4.6273802238912536e-08,2.6168373585576104e-05,1.0148908032842465e-05,0.9999635823579668
2015-11-16,4,Risk-Off,2.021018351254413e-07,1.7193448732090757e-07,0.00011848100179,4.759684645678045e-05,0.9998335481153404
2015-11-17,4,Risk-Off,1.449666726098215e-07,1.748278401163146e-07,5.666633363801993e-05,3.5060594869306465e-06,0.9999395078119098
2015-11-18,4,Risk-Off,2.7799559062177548e-08,2.9517587909616043e-08,1.469190463656574e-05,8.313393072599024e-06,0.9999769373847912
2015-11-19,4,Risk-Off,6.572933992809591e-08,5.4520598293907456e-08,5.335251449576736e-05,5.013342687398757e-06,0.9999415138923556
2015-11-20,4,Risk-Off,4.15557650921893e-08,4.107834918660145e-08,2.5748454964013903e-05,3.727111371859568e-06,0.999970441799018
2015-11-23,4,Risk-Off,2.4326929405190192e-08,2.2639655406540867e-08,1.914339600378113e-05,3.1527745224244684e-06,0.9999776568624392
2015-11-24,4,Risk-Off,1.9923541899256598e-08,1.7199971353171088e-08,1.6550212333770916e-05,3.324997194057541e-06,0.9999800876666828
2015-11-26,4,Risk-Off,2.7325253500802843e-08,1.978780791532953e-08,1.8991783094868354e-05,3.0088641996231604e-06,0.9999779522397532
2015-11-27,4,Risk-Off,8.525847357012209e-08,6.670978636035309e-08,5.867891567708615e-05,2.2439798054413617e-06,0.9999389251358928
2015-11-30,4,Risk-Off,9.145438180752349e-08,7.568484550319416e-08,3.871753518785075e-05,1.6877469774190846e-06,0.9999594275786778
2015-12-01,4,Risk-Off,1.7310931664494854e-07,1.2520366395150454e-07,6.857898942793988e-05,1.6272136273272633e-06,0.99992949548405
2015-12-02,4,Risk-Off,3.9043028391862137e-07,2.7207933025634255e-07,0.000103651833486,1.4547212195285429e-06,0.9998942309363013
2015-12-03,4,Risk-Off,7.471361130026335e-07,5.456230034277921e-07,0.0001436869794699,1.760513354173981e-06,0.9998532597482026
2015-12-04,4,Risk-Off,1.0185169054577636e-06,9.267872657989908e-07,0.0001901625396138,3.834649500456181e-06,0.999804057506286
2015-12-07,4,Risk-Off,7.547133289445682e-07,9.465116449277166e-07,0.0001583121976782,4.312272253198924e-06,0.9998356743059468
2015-12-08,4,Risk-Off,2.719508755993508e-07,4.2200863814223937e-07,8.492447052340988e-05,4.044080414592535e-06,0.999910337490248
2015-12-09,4,Risk-Off,7.40477901663435e-08,8.597100963444888e-08,3.0469284385369487e-05,2.1607232528029262e-06,0.9999672099739678
2015-12-10,4,Risk-Off,1.9535221238445287e-07,8.119098691667518e-08,4.32396770790544e-05,1.662824313062952e-06,0.9999548209545226
2015-12-11,4,Risk-Off,2.168788250808387e-06,7.36229904563915e-07,0.0003215514343094,1.0085445926315178e-05,0.9996654581022556
2015-12-14,4,Risk-Off,1.550198364496363e-05,4.8123962260550406e-06,0.0004373620118955,2.6323913477509278e-06,0.9995396912166288
2015-12-15,4,Risk-Off,4.788968760839573e-05,2.0189548666131387e-05,0.0004921113348238,1.9251905379466674e-06,0.9994378842381944
2015-12-16,4,Risk-Off,0.000126542819286,6.031832255676148e-05,0.0018765593128557,4.529286656831946e-06,0.9979320502578176
2015-12-17,4,Risk-Off,0.0004358292734074,0.0001556510638315,0.0010060658233777,2.373909471430028e-06,0.9984000799295716
2015-12-18,4,Risk-Off,0.0003923287039759,0.0004540335044515,0.0021900861187032,3.927529640258575e-06,0.996959624142448
2015-12-21,4,Risk-Off,0.0004803818606385,0.0004508857511082,0.0026541250203731,4.491884108472573e-06,0.9964101154834872
2015-12-22,4,Risk-Off,0.0004497298331791,0.0004360015241937,0.0010296050215774,2.088448777339258e-06,0.9980825751722474
2015-12-23,4,Risk-Off,0.0005667019349086,0.0004827547696738,0.0022629975945378,3.0823872351222877e-06,0.9966844633144416
2015-12-24,4,Risk-Off,0.0014489148953983,0.0007657109249526,0.0055007490809608,7.176763946650347e-06,0.992277448335597
2015-12-28,4,Risk-Off,0.0019791479123239,0.0015678669175049,0.0035412180134378,3.939202948076604e-06,0.992907827953665
2015-12-29,4,Risk-Off,0.0017290323166013,0.0017900907621117,0.0031789380678762,2.5648711914721976e-06,0.9932993739814444
2015-12-30,4,Risk-Off,0.0026173575992393,0.0021670324010411,0.005302155957583,7.8752653865524e-06,0.9899055787775404
2015-12-31,4,Risk-Off,0.003203060147376,0.0032715530298633,0.0119243678561023,2.135824452391881e-05,0.981579660721326
2016-01-04,4,Risk-Off,0.0019191432320647,0.0028717618362579,0.0040420208783031,1.2981016448069464e-05,0.9911540930364744
2016-01-05,4,Risk-Off,0.0004906291590151,0.0018786378450596,0.0015362712336953,3.48895302961531e-06,0.9960909728092948
2016-01-06,4,Risk-Off,9.34643215228315e-05,0.0005310293610386,0.0040105624308333,8.378415255909467e-06,0.9953565654720444
2016-01-07,4,Risk-Off,1.320234989476384e-05,3.517192071949751e-05,0.0001658402328029,2.9377131978209754e-06,0.9997828477840228
2016-01-08,4,Risk-Off,4.8717234483715694e-06,9.003823175941536e-06,0.0001116167746802,3.509436504217368e-06,0.9998709982424068
2016-01-11,4,Risk-Off,9.744153577121943e-06,9.521987419345386e-06,0.0021284044273287,1.0742626597268709e-05,0.9978415868053078
2016-01-12,4,Risk-Off,8.419222399417388e-06,8.003393873212179e-06,0.0001327117061809,2.483808975571184e-06,0.9998483818681926
2016-01-13,4,Risk-Off,1.0962923462411848e-06,4.606064585191967e-06,0.0002221876522971,4.266394136073953e-06,0.9997678435961947
2016-01-14,4,Risk-Off,5.493430067258126e-07,8.828284977150651e-07,0.0001316988612487,1.597638488284689e-06,0.9998652713292924
2016-01-15,4,Risk-Off,5.649282408038943e-08,9.712632865199369e-08,2.3139872124972425e-05,2.748646317965716e-06,0.9999739578623548
2016-01-18,4,Risk-Off,8.869558068192575e-09,8.654805967228929e-09,8.01478230650906e-06,8.645091936770616e-06,0.9999833226019368
2016-01-19,4,Risk-Off,1.0378412275679136e-08,8.029603005350221e-09,1.023587652917642e-05,4.22980603855754e-05,0.9999474476556686
2016-01-20,4,Risk-Off,2.129057592256967e-08,1.869434692855851e-08,2.337415625817731e-05,0.0002405876908982,0.9997359981671782
2016-01-21,4,Risk-Off,2.5480903140134046e-09,2.231729798069799e-09,2.7109962429676137e-06,5.542518508249933e-05,0.9999418590382
2016-01-22,4,Risk-Off,6.612917540857488e-09,4.86487139293056e-09,7.71118591438794e-06,8.171794272671926e-06,0.9999841055422516
2016-01-25,4,Risk-Off,5.66360514003584e-09,4.291921712625091e-09,6.422600234498473e-06,6.714301325523994e-06,0.9999868531422368
2016-01-27,4,Risk-Off,5.273611048837296e-09,4.109344314303405e-09,6.103279290094274e-06,1.274736455594309e-05,0.9999811399734888
2016-01-28,4,Risk-Off,3.969503485733415e-09,2.793586798091925e-09,4.401997951539905e-06,1.0813250363495282e-05,0.9999847779885248
2016-01-29,4,Risk-Off,2.6887331606770057e-08,1.6427420240668888e-08,2.4419928493353032e-05,1.3273801484156302e-05,0.9999622629556312
2016-02-01,4,Risk-Off,6.340888402299615e-08,5.274644452335607e-08,5.76214644496419e-05,2.0542548581487217e-05,0.9999217198319102
2016-02-02,4,Risk-Off,3.661918661280359e-09,3.456540475205337e-09,2.970548894416014e-06,1.972461746872039e-05,0.9999772977147086
2016-02-03,4,Risk-Off,3.803200182971267e-09,2.707733145252029e-09,4.519858578554977e-06,1.860584179965021e-05,0.999976867788226
2016-02-04,4,Risk-Off,3.284410439380527e-08,9.79188061069888e-09,9.585820541067103e-06,7.549878803430067e-05,0.9999148727548464
2016-02-05,4,Risk-Off,8.105417830058645e-07,4.877441678102405e-07,0.0005710613550539,0.0009671982505007,0.9984604421091334
2016-02-08,4,Risk-Off,8.671805628040703e-07,7.224324624898965e-07,6.59893718259881e-05,0.0020752454571602,0.9978571755580612
2016-02-09,4,Risk-Off,2.523755896261238e-07,4.862268545718185e-07,0.0001566046812093,0.0355890260124719,0.9642536307031372
2016-02-10,4,Risk-Off,1.7345734714261986e-10,2.1974109179166207e-10,6.591612538175752e-08,0.1440179131468956,0.8559820205443953
2016-02-11,3,Post-Shock,4.092586356164615e-12,4.279096389459972e-12,4.599839313047188e-09,0.9978530712722358,0.0021469241199902
2016-02-12,3,Post-Shock,9.369133082406792e-14,4.3865304451571474e-13,5.813601404306153e-10,0.9998124924744124,0.000187506943544
2016-02-15,3,Post-Shock,6.639914528774277e-17,2.5402228522789438e-15,2.6859165618398464e-12,0.999904426267654,9.55737301040148e-05
2016-02-16,3,Post-Shock,9.709963022424076e-15,4.851919847004378e-13,4.999754068638104e-10,0.9999999505034806,4.899533589453513e-08
2016-02-17,3,Post-Shock,3.3382408023617764e-14,5.688770334021453e-11,6.946781514816336e-08,0.9998118804285095,0.0001880500467659
2016-02-18,3,Post-Shock,1.346533523743365e-11,1.347394725095124e-10,1.3796527456702116e-07,0.9998166964307184,0.0001831654562744
2016-02-19,3,Post-Shock,1.0093468940185275e-10,3.2091194218963733e-09,2.853202768576469e-06,0.999075811497602,0.0009213319896904
2016-02-22,3,Post-Shock,4.501743243301635e-09,8.466422963653006e-09,4.746996688089826e-06,0.99892695489345,0.0010682851414777
2016-02-23,3,Post-Shock,9.617522205484995e-11,1.5693186775221878e-10,5.945998518387708e-08,0.9989182147012672,0.0010817255852886
2016-02-24,3,Post-Shock,5.640549827439036e-13,3.2827466408712057e-12,3.786108122697015e-09,0.9995609460116436,0.0004390501977943
2016-02-25,3,Post-Shock,6.886933914091286e-14,1.6735425253403961e-12,2.33673765512883e-09,0.9998108441638628,0.0001891534967895
2016-02-26,3,Post-Shock,7.374225033250628e-15,4.110190106693135e-13,5.531437224029493e-10,0.9998737075704606,0.0001262918761664
2016-02-29,3,Post-Shock,2.040767159857031e-15,8.13843751552464e-14,1.0964567048273277e-10,0.999989292687158,1.0707202789429655e-05
2016-03-01,3,Post-Shock,5.059179293331298e-16,2.1399784237220085e-13,3.371675211142109e-10,0.9999840285074588,1.5971154295081476e-05
2016-03-02,3,Post-Shock,6.065434183118179e-15,8.486070534522788e-13,1.2113526164240215e-09,0.999989786861392,1.0211926333473496e-05
2016-03-03,3,Post-Shock,1.907953239687632e-14,2.797422394787343e-13,3.0410301564319766e-10,0.9999964628995058,3.5367961350974607e-06
2016-03-04,3,Post-Shock,5.365279839911512e-13,4.174456030051505e-12,4.530015985863367e-09,0.9999996607603528,3.347041323846455e-07
2016-03-08,3,Post-Shock,1.7461961596808888e-11,1.5743715869185126e-11,8.377303869119778e-09,0.999997136501868,2.855088098405553e-06
2016-03-09,3,Post-Shock,2.9163905638548396e-09,2.4488461652454287e-09,6.422350266056006e-07,0.9999951849392764,4.167460285800755e-06
2016-03-10,3,Post-Shock,5.641954018942923e-07,2.165767931329569e-07,5.02280270974933e-05,0.9999415176065148,7.4735935306451265e-06
2016-03-11,3,Post-Shock,4.644667348721087e-05,1.2901644160302133e-05,0.0028307845684754,0.9970838038829872,2.606323048003579e-05
2016-03-14,3,Post-Shock,0.0025939312441152,0.0007561127003467,0.1165868763167437,0.880061101826239,1.977912706299245e-06
2016-03-15,3,Post-Shock,0.1077563486148803,0.0119895510163787,0.253004461420272,0.6272332162636473,1.6422685356328577e-05
2016-03-16,3,Post-Shock,0.2395612688890689,0.1136539892794971,0.467707516020402,0.1789719954906193,0.0001052303198258
2016-03-17,2,Transitional,0.4513471754208989,0.2567424395941896,0.2402849632065356,0.0515994463666472,2.597541196542669e-05
2016-03-18,0,Risk-On,0.2704180403717077,0.4311515812743049,0.2829161368588164,0.015510729018695,3.5124764720862e-06
2016-03-21,1,Late-Cycle,0.3129797591694991,0.3179932533838626,0.3636769480001211,0.0053471153642294,2.924082450028892e-06
2016-03-22,2,Transitional,0.3756772314124094,0.3417659035627858,0.2806893553760498,0.0018629298426395,4.579806644137806e-06
2016-03-23,0,Risk-On,0.3108849250369173,0.3798181527839872,0.3086025672104232,0.000684879272377,9.475696702792702e-06
2016-03-28,1,Late-Cycle,0.3349031026638037,0.350325623086493,0.314495015654454,0.0002746606721607,1.597923343663531e-06
2016-03-29,2,Transitional,0.3335187226994873,0.3613249081969517,0.3049815858698186,0.0001745399547483,2.432794108575312e-07
2016-03-30,0,Risk-On,0.3392391569615192,0.3470881747498005,0.3135203414915996,0.0001522932504304,3.3547183701269706e-08
2016-03-31,1,Late-Cycle,0.3320295075337878,0.378894459238967,0.2889779789186554,9.805425555732498e-05,5.2256734954880294e-11
2016-04-01,2,Transitional,0.3256763502530977,0.343721253655143,0.3305548250459478,4.755429003658687e-05,1.6756191081230558e-08
2016-04-04,0,Risk-On,0.3529591676904512,0.369206523138377,0.2778320253991279,2.073218001495753e-06,2.1055482931043737e-07
2016-04-05,1,Late-Cycle,0.3074020374176945,0.3816217457967696,0.3105956172081348,1.0752897562203985e-07,0.0003804920488896
2016-04-06,2,Transitional,0.3344550934547493,0.3577944553584101,0.3072210180517919,6.586536744330812e-08,0.0005293672692482
2016-04-07,0,Risk-On,0.3266502388099048,0.3734504683144806,0.2986598699850101,9.424820860517833e-08,0.0012393286416018
2016-04-08,1,Late-Cycle,0.323240174681615,0.3616754207508812,0.3134278496511151,2.1636052588563937e-07,0.001656338556648
2016-04-11,2,Transitional,0.3356765049292298,0.3673570111284071,0.2964308637717073,4.406916974132006e-07,0.0005351794795871
2016-04-12,0,Risk-On,0.3176490532387991,0.3720093252759211,0.3102053141081941,1.3138293665766953e-07,0.0001361759934783
2016-04-13,1,Late-Cycle,0.3402934888931221,0.3482854540583684,0.3113760933806716,5.71095707897876e-08,4.49065575713989e-05
2016-04-18,2,Transitional,0.3329400218207914,0.3855159187177062,0.2815289807572199,2.3563310854877627e-08,1.505514021843284e-05
2016-04-20,0,Risk-On,0.3040166667733618,0.3603992663112677,0.335580780074541,5.713487380024671e-09,3.2811279648813878e-06
2016-04-21,1,Late-Cycle,0.3737604914821857,0.3276119497845062,0.2986258009566398,9.682903581514235e-10,1.7568089625223531e-06
2016-04-22,2,Transitional,0.3187143544619531,0.436619722705903,0.2446659217500197,1.0106355351744766e-09,7.098306695923687e-11
2016-04-25,0,Risk-On,0.2821740918191525,0.3554285668210712,0.3622461654022779,3.9423124332333393e-11,0.0001511759178382
2016-04-26,1,Late-Cycle,0.3797141443227778,0.3372665423636321,0.282645359317528,4.6601759213424326e-08,0.0003739073939289
2016-04-27,2,Transitional,0.3002586885810888,0.4056805918277764,0.2931994821926231,9.61466006317634e-08,0.000861141252413
2016-04-28,0,Risk-On,0.2816672644066253,0.3301049492645352,0.3221330143248962,2.71394058812422e-08,0.0660947448650779
2016-04-29,1,Late-Cycle,0.2958066113243969,0.3320938586754916,0.2604699767182106,1.941304589905281e-06,0.1116276119778703
2016-05-02,2,Transitional,0.1907248129376519,0.30971786031267,0.2779163413322856,2.038178990350735e-06,0.2216389472382694
2016-05-03,0,Risk-On,0.1591266367884356,0.2071957610272997,0.2193946086391597,1.163611905113342e-06,0.4142818299337644
2016-05-04,1,Late-Cycle,0.1849203559869327,0.1777438922063072,0.164222834452462,6.117043629156311e-06,0.4731068003111197
2016-05-05,2,Transitional,0.1677445911434672,0.205203715777587,0.1730700309453666,7.106168824122301e-05,0.4539106004453973
2016-05-06,0,Risk-On,0.1863057170890307,0.1873060551307779,0.3148376004241123,0.000107916531741,0.3114427108236307
2016-05-09,1,Late-Cycle,0.3302238377717335,0.213374188948473,0.4514333004002699,4.9705112342499547e-05,0.0049189677663768
2016-05-10,2,Transitional,0.4518340042508543,0.3624559566407582,0.185668635430104,2.1181321474919613e-06,3.928554528186196e-05
2016-05-11,0,Risk-On,0.2231870975906925,0.4641361431581743,0.3125829059289735,1.4860591702294058e-07,9.370471557014812e-05
2016-05-12,1,Late-Cycle,0.3426705692399381,0.2869364855997289,0.3703909684757709,1.489982711681764e-08,1.961785410645832e-06
2016-05-13,2,Transitional,0.3919796855404183,0.3779957953725192,0.2300245141648335,9.74241897467477e-10,3.947789820649905e-09
2016-05-16,0,Risk-On,0.2700953073225353,0.4499440088859217,0.2799606716156451,3.9502166314176466e-11,1.213678648183994e-08
2016-05-17,1,Late-Cycle,0.3028096485985342,0.3440405828835957,0.353149495273569,4.626872862675271e-12,2.732388744044392e-07
2016-05-18,2,Transitional,0.3845480203217742,0.336999826997773,0.2783911334072886,1.229567198138673e-10,6.1019149890147406e-05
2016-05-19,0,Risk-On,0.2945900817541177,0.4536608828014107,0.2517435654059841,2.0794694885665214e-07,5.262091629272769e-06
2016-05-20,1,Late-Cycle,0.2343101927924924,0.3406070209945778,0.3673585819444245,4.5930653397156975e-08,0.0577241583380176
2016-05-23,2,Transitional,0.2547176160001368,0.2715074168827688,0.2508172711841913,1.7427647363229915e-06,0.222955953168389
2016-05-24,0,Risk-On,0.2645037447100026,0.2732778969051478,0.2600413549628049,2.6581213510011905e-05,0.2021504222089986
2016-05-25,1,Late-Cycle,0.2841931482214389,0.3038448398546015,0.4079620458345862,0.0001285282456763,0.0038714378445879
2016-05-26,2,Transitional,0.4080810148989108,0.3339782436976085,0.2579272416636502,8.788459395316846e-06,4.711279700108411e-06
2016-05-27,0,Risk-On,0.30035899585452,0.4116249268328473,0.2880156328608268,1.7550937185006377e-07,2.689432932102454e-07
2016-05-30,1,Late-Cycle,0.3223141012421089,0.3806578655938863,0.297028025393792,7.091294438425975e-09,6.793853945885321e-10
2016-05-31,2,Transitional,0.3196364601693192,0.3758961006914854,0.3044674327368212,1.8572478875170527e-10,6.215779005894237e-09
2016-06-01,0,Risk-On,0.3444163579843269,0.3525039536712116,0.3030796590447591,4.886464884622104e-12,2.9293968074470763e-08
2016-06-02,1,Late-Cycle,0.3300706002538661,0.4108597851402153,0.2590696145847168,1.2760224629573119e-11,7.712483525926216e-12
2016-06-03,2,Transitional,0.2954559061360192,0.3764115922617627,0.3281324939077205,3.310532466234566e-13,7.694878815326535e-09
2016-06-06,0,Risk-On,0.3593240810670121,0.3470402658733084,0.2936356423879339,1.478024401023739e-12,1.0669992145326753e-08
2016-06-07,1,Late-Cycle,0.3208521637373009,0.4067306198629103,0.2724171795947541,1.6075710527528017e-12,3.6803118548509645e-08
2016-06-08,2,Transitional,0.3046403364602482,0.3657429804236224,0.3296166591894431,4.2903769550812146e-12,2.3923197178137056e-08
2016-06-09,0,Risk-On,0.3662574381348731,0.3527049944397348,0.2810375544354649,3.3078616190088e-12,1.2985779650219194e-08
2016-06-10,1,Late-Cycle,0.3056553789578092,0.4316641376871964,0.2626804776092792,2.860285029976877e-12,5.741957259872218e-09
2016-06-13,2,Transitional,0.2942486836172401,0.35016623328551,0.3555134846904887,1.0221398498499861e-12,7.159840535334929e-05
2016-06-14,0,Risk-On,0.3796853554358236,0.3391273974187266,0.2811867474280544,8.085835405895234e-09,4.916309130757164e-07
2016-06-15,1,Late-Cycle,0.3124254664978217,0.4240303613782331,0.2635441569562913,2.5826741641148207e-10,1.4909651429257035e-08
2016-06-16,2,Transitional,0.2951290843024342,0.3704018985194122,0.334467806243512,7.350415147838238e-12,1.2109268598218856e-06
2016-06-17,0,Risk-On,0.3588022388198278,0.3397695641492805,0.3014107973625449,2.186366682172152e-10,1.7399449668090494e-05
2016-06-20,1,Late-Cycle,0.3272449615037484,0.3948001459057184,0.277951423255639,4.447754837595171e-09,3.4648872212015093e-06
2016-06-21,2,Transitional,0.3061335274269743,0.3657908417409263,0.3280752854753552,6.558671689189468e-10,3.447011041980145e-07
2016-06-22,0,Risk-On,0.3630825703615656,0.3423608333668385,0.2945460867590442,1.2611980396126648e-10,1.0509385864936092e-05
2016-06-23,1,Late-Cycle,0.3127019047517313,0.4211848097386237,0.2661114307384861,2.806895978981493e-09,1.851964123612704e-06
2016-06-24,2,Transitional,0.241186936085635,0.3504528729374958,0.3241676986318323,1.2064992254169074e-10,0.0841924922251622
2016-06-27,0,Risk-On,0.3068764103328303,0.2875068049135498,0.2792855665446144,1.1451168516095932e-06,0.1263300730917078
2016-06-28,1,Late-Cycle,0.2841547132005302,0.3339859692656928,0.2446174203498972,3.7076420857216966e-06,0.137238189542222
2016-06-29,2,Transitional,0.2624151925265431,0.3211840485931781,0.2946079251749182,1.1908617046956286e-05,0.1217809250889896
2016-06-30,0,Risk-On,0.3139256332919333,0.3005913006544424,0.3175252821224848,1.857250712024388e-05,0.0679392114232021
