date,state,regime,prob_Risk-On,prob_Late-Cycle,prob_Transitional,prob_Post-Shock,prob_Risk-Off
2016-06-06,0,Risk-On,0.35932408106701214,0.34704026587330844,0.2936356423879339,1.4780244010237387e-12,1.0669992145326751e-08
2016-06-07,1,Late-Cycle,0.32085216373730097,0.4067306198629103,0.2724171795947541,1.6075710527528015e-12,3.680311854850964e-08
2016-06-08,2,Transitional,0.30464033646024824,0.36574298042362247,0.32961665918944316,4.290376955081215e-12,2.3923197178137056e-08
2016-06-09,0,Risk-On,0.36625743813487316,0.35270499443973485,0.2810375544354649,3.3078616190087996e-12,1.2985779650219194e-08
2016-06-10,1,Late-Cycle,0.30565537895780925,0.4316641376871964,0.2626804776092792,2.860285029976877e-12,5.7419572598722185e-09
2016-06-13,2,Transitional,0.29424868361724016,0.35016623328551005,0.3555134846904887,1.0221398498499861e-12,7.159840535334929e-05
2016-06-14,0,Risk-On,0.37968535543582366,0.3391273974187266,0.28118674742805444,8.085835405895234e-09,4.916309130757164e-07
2016-06-15,1,Late-Cycle,0.31242546649782177,0.4240303613782331,0.26354415695629135,2.582674164114821e-10,1.4909651429257035e-08
2016-06-16,2,Transitional,0.29512908430243423,0.3704018985194122,0.334467806243512,7.350415147838238e-12,1.2109268598218856e-06
2016-06-17,0,Risk-On,0.3588022388198278,0.3397695641492805,0.30141079736254495,2.1863666821721517e-10,1.7399449668090494e-05
2016-06-20,1,Late-Cycle,0.32724496150374843,0.3948001459057184,0.27795142325563904,4.447754837595171e-09,3.4648872212015093e-06
2016-06-21,2,Transitional,0.3061335274269743,0.36579084174092635,0.32807528547535525,6.558671689189469e-10,3.4470110419801443e-07
2016-06-22,0,Risk-On,0.3630825703615656,0.3423608333668385,0.2945460867590442,1.261198039612665e-10,1.0509385864936093e-05
2016-06-23,1,Late-Cycle,0.3127019047517313,0.42118480973862377,0.2661114307384861,2.8068959789814935e-09,1.8519641236127042e-06
2016-06-24,2,Transitional,0.241186936085635,0.3504528729374958,0.3241676986318323,1.2064992254169074e-10,0.08419249222516227
2016-06-27,0,Risk-On,0.30687641033283036,0.2875068049135498,0.2792855665446144,1.1451168516095932e-06,0.1263300730917078
2016-06-28,1,Late-Cycle,0.2841547132005302,0.3339859692656928,0.24461742034989722,3.7076420857216966e-06,0.13723818954222208
2016-06-29,2,Transitional,0.2624151925265431,0.3211840485931781,0.2946079251749182,1.1908617046956286e-05,0.12178092508898969
2016-06-30,0,Risk-On,0.3139256332919333,0.3005913006544424,0.3175252821224848,1.8572507120243877e-05,0.06793921142320211
2016-07-01,1,Late-Cycle,0.33606713672607536,0.3517816786040059,0.3069725218336882,1.2527580773409442e-05,0.0051661352547359395
2016-07-04,2,Transitional,0.3288539104349286,0.3738348096915502,0.2972392759200189,9.734000073896483e-07,7.10305530833506e-05
2016-07-05,0,Risk-On,0.3305749493366288,0.3682033438629529,0.30120704931089226,3.1185698604835194e-08,1.4626303581362817e-05
2016-07-07,1,Late-Cycle,0.32305457552067673,0.3915913589147006,0.2853538360417883,4.859946572649727e-09,2.246625543970326e-07
2016-07-08,2,Transitional,0.3160072687280882,0.36567907889829465,0.31830392857388334,1.7939083246258005e-10,9.723619708301012e-06
2016-07-11,0,Risk-On,0.3435847457866813,0.3718080588280607,0.2846056911654422,1.4378374125034962e-09,1.5027818566755622e-06
2016-07-12,1,Late-Cycle,0.3089625887311333,0.38520677015403654,0.3058243432667197,2.390152752344764e-10,6.297608674177119e-06
2016-07-13,2,Transitional,0.33738376267481157,0.3436362996835389,0.3189667240108743,1.003248946339536e-09,1.3212627041992926e-05
2016-07-14,0,Risk-On,0.34497648472818543,0.3860687988061861,0.26895437854961074,2.163901019456173e-09,3.3575143459437026e-07
2016-07-15,1,Late-Cycle,0.2953659328857463,0.38565744224904436,0.318911138410052,1.2373957672635476e-10,6.548633180852699e-05
2016-07-18,2,Transitional,0.347533633254238,0.33448252551945096,0.3179340112423127,1.5035654118043794e-08,4.98149485076917e-05
2016-07-19,0,Risk-On,0.34369493061024725,0.3942612442163754,0.26204323839884913,6.369460605553951e-09,5.80405346663204e-07
2016-07-20,1,Late-Cycle,0.29002765449590573,0.3889642664479908,0.320925986714417,3.33116448211319e-10,8.209200821734603e-05
2016-07-21,2,Transitional,0.34691932461141956,0.3325109489356112,0.32055044082055223,8.66103714582752e-09,1.9276971129337224e-05
2016-07-22,0,Risk-On,0.3495879296798868,0.3869611584615742,0.26345088382460746,2.3183519895755487e-09,2.5714803995887906e-08
2016-07-25,1,Late-Cycle,0.2977846728977155,0.40584162641723553,0.2963736957658627,4.692390963277317e-11,4.872494295215446e-09
2016-07-26,2,Transitional,0.3281120864158073,0.3547901121662813,0.3170975311532696,1.7600730585321668e-12,2.702632173199048e-07
2016-07-27,0,Risk-On,0.34229698806765413,0.37154926613213407,0.2861535632484418,4.4673787775619325e-11,1.8250650718963166e-07
2016-07-28,1,Late-Cycle,0.31987095756623146,0.37948625082476545,0.3006426010038857,3.217573537056841e-11,1.9057341703302878e-07
2016-07-29,2,Transitional,0.3308744085597845,0.3713570886718484,0.29776844072409236,2.3223375110245658e-11,6.202178316726627e-08
2016-08-01,0,Risk-On,0.32916357187843454,0.378170186415709,0.29266599727088477,7.31026253111342e-12,2.4442735920967467e-07
2016-08-02,1,Late-Cycle,0.32266373296020606,0.38227604047582,0.29505891321801625,2.996441054370735e-11,1.313315399645203e-06
2016-08-03,2,Transitional,0.3215190862602826,0.3724315135866929,0.3059878452288842,1.9303062910021368e-10,6.155473052458177e-05
2016-08-04,0,Risk-On,0.33052537036327734,0.3663334060969196,0.30309118185238154,8.310874040164691e-09,5.003337593335508e-05
2016-08-05,1,Late-Cycle,0.33158934727986505,0.37207387437577283,0.29633286061734215,5.204192868213861e-09,3.912522394249315e-06
2016-08-08,2,Transitional,0.32589409735633795,0.37854956532382383,0.29555517138167614,4.951346985637536e-10,1.1654436198873102e-06
2016-08-09,0,Risk-On,0.3239192388950966,0.37289633998385047,0.3031501008357018,1.766962881228222e-10,3.432010854833025e-05
2016-08-10,1,Late-Cycle,0.3279368510158444,0.37238745759051595,0.2996531867950429,6.907543532125894e-09,2.249769149654142e-05
2016-08-11,2,Transitional,0.326160131117361,0.3745564699988481,0.2992683615029713,4.283329621176673e-09,1.5033098197432256e-05
2016-08-16,0,Risk-On,0.3259934870994928,0.3760174080197558,0.29796558499932385,2.9020267224024076e-09,2.351698009487649e-05
2016-08-17,1,Late-Cycle,0.32209125405600536,0.3754908142614147,0.3024127374462743,4.172396874004796e-09,5.190064251711766e-06
2016-08-18,2,Transitional,0.33302644190675795,0.36661723827142234,0.3003476120033812,7.224172067956125e-10,8.707096832117435e-06
2016-08-19,0,Risk-On,0.3256771651999885,0.38866627814279875,0.28564976681698323,1.4168832025558495e-09,6.788424079386491e-06
2016-08-22,1,Late-Cycle,0.31137343032627063,0.3725586793501637,0.3146255879812052,6.63230019319411e-10,0.0014423016782837519
2016-08-23,2,Transitional,0.3324963223681649,0.358832111120117,0.300543637590336,6.514472209386891e-08,0.00812786377698716
2016-08-24,0,Risk-On,0.3172118681546675,0.374984929022009,0.29263796862522823,4.7427215371384114e-07,0.015164759925863185
2016-08-25,1,Late-Cycle,0.31180228794782205,0.3613057926127082,0.3062369764387666,9.976165334901385e-07,0.020653945384762628
2016-08-26,2,Transitional,0.32113942025943215,0.3579001220466091,0.29599653609651005,3.3412325977918655e-06,0.024960580364186507
2016-08-29,0,Risk-On,0.3166783688831044,0.363294219763259,0.30423269451723384,4.3377965062610945e-06,0.015790379040360812
2016-08-30,1,Late-Cycle,0.32701849686331114,0.3583372147489924,0.3061316634898158,2.0884317791537085e-06,0.008510536466865502
2016-08-31,2,Transitional,0.3294479525294291,0.3704196703794734,0.2954645925486138,1.1039397520136365e-06,0.004666680602198415
2016-09-01,0,Risk-On,0.31832109686357696,0.3732520963616585,0.3049273316268096,9.696881699414049e-07,0.003498505459476
2016-09-02,1,Late-Cycle,0.3293825686073941,0.36257269181686236,0.3067204938218148,6.197683017119e-07,0.0013236259854997772
2016-09-06,2,Transitional,0.3312132970452242,0.3731894068679868,0.295595318210526,1.3934583817331067e-07,1.8385297585762708e-06
2016-09-07,0,Risk-On,0.33038392773502273,0.3693875297138401,0.3002281469000835,1.846677327618285e-09,3.938042094852791e-07
2016-09-08,1,Late-Cycle,0.329867014000799,0.38999072288899933,0.28014134490847464,7.930274059389683e-11,9.181216676658484e-07
2016-09-09,2,Transitional,0.30370496386361534,0.38188316802793965,0.3136518819406572,9.205069741780951e-11,0.000759986075501017
2016-09-12,0,Risk-On,0.3342689595880864,0.34260383039530573,0.31591220362161554,5.2375451606393215e-08,0.007214954019607024
2016-09-14,1,Late-Cycle,0.33522168168658273,0.3825613271190771,0.2763676794050558,1.3044956575845639e-06,0.005848007293566519
2016-09-15,2,Transitional,0.2974376144042081,0.37594920623171824,0.3233538074217939,9.680217074886298e-07,0.003258403920497632
2016-09-16,0,Risk-On,0.3531885615960138,0.33297731119448476,0.31339630359608545,3.992278730386904e-07,0.000437424385865829
2016-09-19,1,Late-Cycle,0.3377200457889255,0.4082632547132029,0.25320152768285464,6.876990626510377e-08,0.0008151030443415284
2016-09-20,2,Transitional,0.26651777702007695,0.3847915818891457,0.34595788337992356,9.198649065591688e-08,0.002732665723688204
2016-09-21,0,Risk-On,0.3815664904235796,0.285012475481619,0.3313177589351836,2.436129783960767e-07,0.002103031547139197
2016-09-22,1,Late-Cycle,0.35306714548962587,0.4523997350990927,0.19316333113515277,4.634275600235633e-07,0.0013693248476757303
2016-09-23,2,Transitional,0.1958052775875128,0.3991928335631156,0.40300719203458973,4.09923522687231e-07,0.001994286890608099
2016-09-26,4,Risk-Off,0.15337893381176287,0.2076726605903839,0.23743497729272722,2.0443039433792104e-08,0.4015134078628451
2016-09-27,4,Risk-Off,0.10023290729304753,0.18165554110260593,0.124931778474015,1.7329193561992152e-06,0.5931780402116094
2016-09-28,4,Risk-Off,0.022762405892269855,0.10365220760698945,0.1414964177509634,3.2995919305307846e-06,0.7320856691574155
2016-09-29,4,Risk-Off,0.003044830686356511,0.018449543614867406,0.04228629140848314,1.613425209226467e-06,0.9362177208654071
2016-09-30,4,Risk-Off,0.0007174740997285496,0.0020816105878275924,0.003278997695278654,1.3054932169133006e-06,0.993920612123232
2016-10-03,4,Risk-Off,0.00029549315902485207,0.0006505619050423092,0.0017777039833087418,2.751803585436835e-06,0.9972734891491599
2016-10-04,4,Risk-Off,0.000177609300819573,0.00031806597186111125,0.0007471950777514508,2.364050122372047e-06,0.9987547655987228
2016-10-05,4,Risk-Off,4.962349189440476e-05,0.00017461082562679828,0.002208004422894086,7.276828177459959e-06,0.9975604844307003
2016-10-06,4,Risk-Off,9.474875925288591e-06,3.0634306754614845e-05,0.00024702097085292114,2.653081594546835e-06,0.9997102167656456
2016-10-07,4,Risk-Off,5.783134023512769e-07,3.2444222119257062e-06,9.929431674578204e-05,1.4061880808460846e-06,0.9998954767602845
2016-10-10,4,Risk-Off,3.0199478960761985e-07,3.171246633047504e-07,6.537506927235129e-05,3.1865181200975964e-06,0.9999308192939099
2016-10-13,4,Risk-Off,9.252423368805243e-07,4.726182848526837e-07,0.00014865287693381616,3.4830805991123058e-06,0.9998464661826062
2016-10-14,4,Risk-Off,1.8592141312692265e-06,1.781009687524011e-06,0.00038668026779772543,2.1191516292909e-06,0.9996075603571001
2016-10-17,4,Risk-Off,1.2123068243250012e-06,1.2177142156729124e-06,8.888493459619042e-05,1.3290269901916143e-06,0.9999073560182248
2016-10-18,4,Risk-Off,8.757290307048425e-07,1.0536583870452357e-06,0.00020250784483427536,2.389063465253005e-06,0.9997931737036304
2016-10-19,4,Risk-Off,1.0408461193366864e-06,9.357150857991633e-07,0.00014510601985744548,1.373588380401083e-06,0.9998515438304789
2016-10-20,4,Risk-Off,1.1794975745136202e-06,9.274649328142591e-07,0.0001410928678126935,1.459745242368864e-06,0.9998553404252702
2016-10-21,4,Risk-Off,2.232694758433934e-06,1.588337737536415e-06,0.0002546245952160235,1.5861375900796693e-06,0.9997399682352075
2016-10-24,4,Risk-Off,2.2669887555683765e-06,2.7125328760690003e-06,0.0003173162439216256,1.6896719006009477e-06,0.9996760145626882
2016-10-25,4,Risk-Off,8.45936053873457e-07,1.2729924199081951e-06,0.00010302888269893162,1.2765613035547565e-06,0.9998935756275905
2016-10-26,4,Risk-Off,6.190092621259312e-07,5.297954712560586e-07,0.00010362587498842313,1.5263188403775192e-06,0.9998936990019749
2016-10-27,4,Risk-Off,2.5345804567937665e-06,1.0501840378857141e-06,0.00016506389183206055,1.508617894692596e-06,0.9998298427264304
2016-10-28,4,Risk-Off,5.4237931908275306e-06,4.692030448033833e-06,0.0008035073656595111,2.8734003891152976e-06,0.9991835034102274
2016-11-01,4,Risk-Off,4.93647148672665e-06,4.596726935989137e-06,0.00014609296724316762,1.4771974864478585e-06,0.9998428966375296
2016-11-02,4,Risk-Off,2.054845445886915e-06,3.714171135662066e-06,0.00028399598671052757,1.4699576985546422e-06,0.9997087650391544
2016-11-03,4,Risk-Off,1.900222373230152e-06,2.1398031672301003e-06,0.00020350323637328388,1.421310102247338e-06,0.9997910354278137
2016-11-04,4,Risk-Off,9.167760586733743e-07,1.3549574520437755e-06,0.00015749798294740035,3.5452315767634784e-06,0.9998366850527949
2016-11-07,4,Risk-Off,5.001203026597018e-07,6.494622822994625e-07,0.00011187952190268741,2.1059830052776742e-06,0.9998848649121748
2016-11-08,4,Risk-Off,2.8186362013413843e-07,3.5629210732383096e-07,8.622255673095406e-05,1.6627752309358561e-06,0.9999114765126842
2016-11-09,4,Risk-Off,1.867997691374837e-07,1.8064336596701875e-07,5.8247447537077154e-05,1.4800351200057835e-06,0.9999399050734317
2016-11-10,4,Risk-Off,1.9217169356602985e-07,2.1900607416845524e-07,0.00010118506830166855,1.2882703453594786e-06,0.9998971154834067
2016-11-11,4,Risk-Off,3.55815931711246e-08,4.2739647170065304e-08,1.847904313707924e-05,4.1318285179196635e-06,0.9999773108074972
2016-11-15,4,Risk-Off,6.937454955052139e-09,5.8602242532316255e-09,6.751384021744169e-06,6.318514039411999e-06,0.9999869173044275
2016-11-16,4,Risk-Off,1.3346958213411434e-08,9.986642135943231e-09,1.4974422112342614e-05,1.0599153903218548e-05,0.9999744030903522
2016-11-17,4,Risk-Off,7.2253150672115975e-09,5.839080573749084e-09,7.548968009293183e-06,7.203719405119147e-06,0.9999852342478908
2016-11-18,4,Risk-Off,2.8026251100240865e-09,2.22457604445045e-09,3.456983169203704e-06,3.778446105425569e-05,0.9999587535287988
2016-11-21,4,Risk-Off,1.117814036603144e-09,8.479884142948903e-10,1.6298825494138543e-06,0.0002340787333216733,0.9997642894185871
2016-11-22,4,Risk-Off,2.2556069334384244e-09,1.651479600755801e-09,3.284271933127079e-06,0.00017576587930087672,0.9998209459422206
2016-11-23,4,Risk-Off,1.9611152822788007e-09,1.4606022997003607e-09,2.7582870463784223e-06,0.00011328481201485714,0.9998839534801132
2016-11-24,4,Risk-Off,8.649426183537019e-10,6.292013437165169e-10,1.306932346833855e-06,0.00013276991476808808,0.9998659216579151
2016-11-25,4,Risk-Off,2.262994286811248e-09,1.5805405142445973e-09,3.1366816698468473e-06,5.006481054097255e-05,0.999946794663909
2016-11-28,4,Risk-Off,4.320704985812606e-09,3.073106893614072e-09,5.469654687216506e-06,1.8229180068028333e-05,0.9999762937722694
2016-11-29,4,Risk-Off,3.762258631053597e-09,2.7201601661109206e-09,4.4503938133672965e-06,2.0607350582922167e-05,0.9999749357733625
2016-11-30,4,Risk-Off,1.0520316422029672e-08,7.460767285125564e-09,1.2443885835200487e-05,1.30773854163477e-05,0.9999744607472041
2016-12-01,4,Risk-Off,4.66583990231676e-09,3.4635085516025116e-09,5.047911414469342e-06,1.2496921866753643e-05,0.999982447037278
2016-12-02,4,Risk-Off,1.0748295550310948e-08,7.553985453036404e-09,1.2553560996531523e-05,1.4514154959811156e-05,0.9999729139811615
2016-12-05,4,Risk-Off,8.54897278676491e-09,6.1513355732810656e-09,8.533303775085377e-06,9.16708020720924e-06,0.9999822849154304
2016-12-06,4,Risk-Off,1.8046477050185072e-08,1.38480895291958e-08,1.898400078538219e-05,2.1195806433367908e-05,0.9999597882988096
2016-12-07,4,Risk-Off,7.200710026345389e-09,5.2826095923797505e-09,6.498745101087851e-06,1.2817801083660208e-05,0.9999806709705787
2016-12-08,4,Risk-Off,4.992699205182277e-08,2.2826373426827478e-08,2.994613274691172e-05,1.501908861913941e-05,0.999954962025339
2016-12-09,4,Risk-Off,2.3011918412447176e-07,1.8275104105128963e-07,0.0001735399138726166,1.6688700544628973e-05,0.9998093585154143
2016-12-12,4,Risk-Off,1.0610445628862392e-07,4.7316309729855416e-08,1.4326749211436307e-05,9.391631927434128e-06,0.9999761281972409
2016-12-13,4,Risk-Off,3.3024139892751097e-06,4.723040514147147e-07,0.00017208001319643629,3.2282469218602955e-06,0.9998209170218307
2016-12-14,4,Risk-Off,7.225835910950638e-05,1.2861245118849654e-05,0.002034606901127763,4.632366740282865e-06,0.9978756411279753
2016-12-15,4,Risk-Off,0.0004015245374412956,0.00012634249595704701,0.0010281480566307988,3.355715955503538e-06,0.9984406291933696
2016-12-16,4,Risk-Off,0.000465067796012529,0.00036565886732640605,0.0030832701143275886,5.4042385420692264e-06,0.9960805989831459
2016-12-19,4,Risk-Off,0.0010635948441765288,0.0005890097613838529,0.001222185141923274,3.924152474586685e-06,0.9971212860993299
2016-12-20,4,Risk-Off,0.00048556502698683126,0.0010739764252436833,0.005983116045887546,7.84239903974955e-06,0.9924495001030096
2016-12-21,4,Risk-Off,0.00021244955908285878,0.00047908791138619964,0.001425741610633021,4.875855385292469e-06,0.9978778450627084
2016-12-22,4,Risk-Off,2.27704859260382e-05,0.00013511118183056437,0.00034974896289175763,2.2807662156938345e-06,0.9994900886035042
2016-12-23,4,Risk-Off,4.7917513683345045e-06,2.087978951996396e-05,0.0005669202319528805,2.1684979889120973e-06,0.999405239728407
2016-12-26,4,Risk-Off,1.5978755852018626e-06,2.1394830630211247e-06,7.506717683522691e-05,1.8090142795324764e-06,0.9999193864503509
2016-12-27,4,Risk-Off,3.079541836401843e-06,1.4800345293630434e-06,0.000191789582414887,1.6721995452954017e-06,0.999801978641811
2016-12-28,4,Risk-Off,3.897422783740696e-05,7.124265423706736e-06,0.0007314179612631072,2.5454719757818153e-06,0.9992199380727631
2016-12-29,4,Risk-Off,0.00035988144144882096,6.824012757376074e-05,0.0019027466301677703,5.519613593749242e-06,0.9976636121872953
2016-12-30,4,Risk-Off,0.0026866743289860177,0.0005352695207671596,0.02779894498878686,1.8570083585246546e-05,0.9689605410778165
2017-01-02,4,Risk-Off,0.028834786542398204,0.005114761974501208,0.09686970573267907,3.0321621323067872e-05,0.8691504241297413
2017-01-03,4,Risk-Off,0.08468630576372643,0.033642825744216134,0.030235781078668807,1.2020798739986743e-05,0.85142306661542
2017-01-04,4,Risk-Off,0.03486166372622409,0.07935634207530895,0.06368009933778501,2.020186198821633e-05,0.8220816929988763
2017-01-05,4,Risk-Off,0.06891598142570708,0.04960537059145235,0.1359979547168109,2.4143278602066756e-05,0.7454565499868402
2017-01-06,4,Risk-Off,0.12570117785858279,0.07946125841334503,0.07016572599106838,3.146148330840576e-05,0.7246403762537517
2017-01-09,4,Risk-Off,0.08098371400859733,0.1258430740184199,0.17576460974477182,5.384808664448578e-05,0.617354754141823
2017-01-10,4,Risk-Off,0.18457964571585975,0.10760682669918452,0.333478392732039,8.795768639829069e-05,0.37424717716702954
2017-01-11,2,Transitional,0.33094677150503565,0.20626064785774686,0.29590455372202185,7.869402168508663e-05,0.1668093328940914
2017-01-12,0,Risk-On,0.31204112319305477,0.3435188666742643,0.3087650175286123,3.362648885032657e-05,0.03564136611597764
2017-01-13,1,Late-Cycle,0.3326266323543785,0.35302009251165095,0.31182638048088124,5.248877192425042e-06,0.0025216457766033293
2017-01-16,2,Transitional,0.33628072503846107,0.3744503282330828,0.2890182846194062,4.7347513572273516e-07,0.0002501886341456505
2017-01-17,0,Risk-On,0.3159930733205105,0.3788403711517036,0.3050438103513629,8.188740079578802e-08,0.000122663288697479
2017-01-18,1,Late-Cycle,0.3318396214190486,0.36262087597695797,0.3055061624791008,2.0127308663073674e-08,3.3319998237808465e-05
2017-01-19,2,Transitional,0.33173511154221413,0.37425444093999194,0.2939767778213674,9.662571477619782e-09,3.366003301867428e-05
2017-01-20,0,Risk-On,0.3213610363146128,0.3763120949608332,0.30230533761216627,6.144308714252599e-09,2.1524967942280736e-05
2017-01-23,1,Late-Cycle,0.3293822443966794,0.3644112773703053,0.3061897077189531,4.7237147325197975e-09,1.6765791082076063e-05
2017-01-24,2,Transitional,0.33435300158657527,0.3716816560566647,0.2939647531950891,4.978000425741616e-09,5.841838392463642e-07
2017-01-25,0,Risk-On,0.32270480938354057,0.3744997059681796,0.3027944114035092,4.093304016067507e-10,1.0728361372810265e-06
2017-01-27,1,Late-Cycle,0.3323719732470062,0.36360204289098735,0.30402545347859106,4.1930018788386986e-10,5.299633366490218e-07
2017-01-30,2,Transitional,0.33244699225251884,0.3737660531065251,0.29378386385396504,2.0726015148929347e-10,3.090580505296032e-06
2017-01-31,0,Risk-On,0.32124071819302136,0.3762077757667835,0.3025254243133853,6.785574863099512e-10,2.6081047805513976e-05
2017-02-01,1,Late-Cycle,0.3297729082587726,0.3654327593137054,0.3047900065446012,9.151158763294965e-09,4.316732105629056e-06
2017-02-02,2,Transitional,0.3321482269995903,0.3694205131198111,0.29842856442793414,1.4342953952917703e-09,2.694017606446333e-06
2017-02-03,0,Risk-On,0.3274195488448043,0.3721918332045756,0.3003868240347584,7.031567215004966e-10,1.7932130248957363e-06
2017-02-06,1,Late-Cycle,0.32851637150104046,0.369514888335094,0.3019641375447224,5.626062806967243e-10,4.602056824918621e-06
2017-02-07,2,Transitional,0.3294058528643153,0.37059874908867596,0.29999290471677315,9.797747433769167e-10,2.492351315010566e-06
2017-02-08,0,Risk-On,0.3288019571159957,0.36911530172450424,0.3020820110498553,4.337196589141363e-10,7.296754180061159e-07
2017-02-09,1,Late-Cycle,0.3329164767893126,0.3705735519728891,0.2965096952072813,9.76039176307131e-11,2.759322072892174e-07
2017-02-10,2,Transitional,0.32676476672312094,0.3806198928806871,0.29261475873226617,3.208027482828911e-11,5.816310180145296e-07
2017-02-13,0,Risk-On,0.3208699675129187,0.3749891614006077,0.304138514366131,6.680348256795415e-11,2.356653133990015e-06
2017-02-14,1,Late-Cycle,0.33290386114669335,0.36362370060470267,0.30347127310549493,2.340610878158328e-10,1.16490862285008e-06
2017-02-15,2,Transitional,0.33499713062939473,0.37845064392131617,0.28655199879481236,1.1662956097236536e-10,2.2653732619376898e-07
2017-02-16,0,Risk-On,0.31627744430274196,0.3911680698181189,0.2925541259120892,2.702712666728835e-11,3.5993994125191573e-07
2017-02-17,1,Late-Cycle,0.3194349122070622,0.36281276347747016,0.31774695147463317,4.2713780549217164e-11,5.372797688703728e-06
2017-02-20,2,Transitional,0.3478917124779275,0.3578684845722715,0.2942388394003696,5.748621294093376e-10,9.629742007365432e-07
2017-02-21,0,Risk-On,0.3240428097295389,0.39682987077790055,0.2791273096532441,1.8424114769723002e-10,9.654596986376003e-09
2017-02-22,1,Late-Cycle,0.311397411959367,0.3702600975345336,0.3183421226788399,5.34855391750683e-12,3.678214611443652e-07
2017-02-23,2,Transitional,0.34723668698581517,0.35658323506707584,0.2961798107535551,4.234421719349698e-11,2.6715123381224343e-07
2017-02-27,0,Risk-On,0.32732491732875024,0.39252781685941635,0.2801460764003542,3.4044771853338184e-11,1.1893781570391298e-06
2017-02-28,1,Late-Cycle,0.3071288269546103,0.38313074635307104,0.3097387944021515,1.5754139141357256e-10,1.6321328697715974e-06
2017-03-01,2,Transitional,0.3397453121891896,0.35027926461385206,0.3099612975353428,2.037050369846726e-10,1.4125458303589579e-05
2017-03-02,0,Risk-On,0.3363663069235427,0.3893198928899788,0.2743136936812136,1.8299511613455924e-09,1.0467536651787559e-07
2017-03-03,1,Late-Cycle,0.30758355908137885,0.38369652270154797,0.3087159745120309,9.882792887939923e-11,3.943606680049909e-06
2017-03-06,2,Transitional,0.3329138048445858,0.3645527942610387,0.3025203221186432,1.0032595117494713e-09,1.307777243572761e-05
2017-03-07,0,Risk-On,0.3277415206962083,0.3712275472380616,0.30095427082602905,3.687264682784484e-09,7.665755260773814e-05
2017-03-08,1,Late-Cycle,0.32982612427119584,0.3718557132623616,0.298252396604886,2.6419340065887006e-08,6.573944233612665e-05
2017-03-09,2,Transitional,0.32022914633565963,0.38222205957797895,0.29754143003527284,2.2141141962429753e-08,7.341909163646168e-06
2017-03-10,0,Risk-On,0.3275821576893755,0.35712883919118815,0.3151909146833067,3.3712914561989836e-09,9.808506493467497e-05
2017-03-14,1,Late-Cycle,0.3400112479386025,0.38057702737722865,0.2794109835214046,1.31226555279233e-08,7.280405321185931e-07
2017-03-15,2,Transitional,0.30951634183348437,0.38307659904781916,0.30739764600060165,3.422711319148574e-10,9.412776006148572e-06
2017-03-16,0,Risk-On,0.33570263362312786,0.35900424925054436,0.3052860443478762,1.2458381125193169e-09,7.071533290598981e-06
2017-03-17,1,Late-Cycle,0.33159102749155067,0.3805177642121711,0.2878903958703562,8.724836884159393e-10,8.1155417695478e-07
2017-03-20,2,Transitional,0.3206908330771837,0.3754250400957289,0.3038800268185498,1.4643314894310707e-10,4.099861435131504e-06
2017-03-21,0,Risk-On,0.3293058127553439,0.37314138195560004,0.2975507645337756,5.837080018914654e-10,2.0401709502545866e-06
2017-03-22,1,Late-Cycle,0.3272718068676957,0.36909372025722914,0.30358921330114974,3.025195517494446e-10,4.5259270723704774e-05
2017-03-23,2,Transitional,0.3294049349998981,0.3800029938275213,0.2905908313154446,6.2849554348726835e-09,1.2335720797620094e-06
2017-03-24,0,Risk-On,0.32065806817355147,0.3756363382477466,0.3036674774965183,3.2017736998844966e-10,3.811576160683044e-05
2017-03-27,1,Late-Cycle,0.3270958431208846,0.37285915539588504,0.299998767447612,6.686682175434017e-09,4.622734840124479e-05
2017-03-28,2,Transitional,0.3258840482742498,0.3684647974053504,0.305494840354037,7.216203224050449e-09,0.00015630674939212186
2017-03-29,0,Risk-On,0.33197560475171883,0.37209061279648503,0.29591444150369306,1.980678873459379e-08,1.9321141649525765e-05
2017-03-30,1,Late-Cycle,0.32325079976218873,0.3775471982183665,0.2991619426163158,3.2367662695364644e-09,4.005616658824387e-05
2017-03-31,2,Transitional,0.3250177445904999,0.3688207001100339,0.3061225015714832,5.641349723056286e-09,3.9048086430510165e-05
2017-04-03,0,Risk-On,0.33399184438525753,0.3684517126457362,0.29755134088095736,4.6788480939659065e-09,5.097408718996443e-06
2017-04-05,1,Late-Cycle,0.3270044123127599,0.3803201990138244,0.29266474739081727,8.359719244080314e-10,1.0640446454473588e-05
2017-04-06,2,Transitional,0.3175420540815444,0.37541286273591284,0.30702025957183915,1.5810945951517577e-09,2.482202973284599e-05
2017-04-07,0,Risk-On,0.3359245996866387,0.3565252036938108,0.3075221365692587,3.063787884380849e-09,2.8056986662067925e-05
2017-04-10,1,Late-Cycle,0.335570855419241,0.38606266910643866,0.27836604407353055,3.5426487104462894e-09,4.278582025356774e-07
2017-04-11,2,Transitional,0.30792302738095223,0.3875657002507674,0.304508764582019,1.0660655540255591e-10,2.507679727741459e-06
2017-04-12,0,Risk-On,0.3321739985824158,0.3551822298147141,0.31258008362283557,3.6844817322122465e-10,6.368761224440783e-05
2017-04-13,1,Late-Cycle,0.33734060865702004,0.3777505830269064,0.2848747669430051,1.799099509783146e-08,3.402338232299325e-05
