date,strategy,buyhold
2021-05-28,1.4846114604730136,1.4209969729173575
2021-05-31,1.498764392224549,1.4345434621586772
2021-06-01,1.4979584630549472,1.4338115718147482
2021-06-02,1.4980907512561978,1.433935905968495
2021-06-03,1.5090694353591287,1.4444444344553558
2021-06-04,1.5070321395153443,1.4425940761383493
2021-06-07,1.5150040210818256,1.4500877486267252
2021-06-08,1.513893059398039,1.4490243904412452
2021-06-09,1.5032625775878905,1.439381166531257
2021-06-10,1.5132892313062456,1.4488080867724709
2021-06-11,1.5192124430436196,1.4544789108867517
2021-06-14,1.5204801592325783,1.455629653596774
2021-06-15,1.5261023516675323,1.460913900081907
2021-06-16,1.5163221221524983,1.4515514394128093
2021-06-17,1.508592969530318,1.444541168764417
2021-06-18,1.507804400277395,1.443800018537743
2021-06-21,1.5138757076980172,1.4496136066694862
2021-06-22,1.5165402588230743,1.4520301663605335
2021-06-23,1.5081348851269238,1.4441314863792942
2021-06-24,1.5180853190013988,1.4536596360182803
2021-06-25,1.5251760378663646,1.4600945353116614
2021-06-28,1.5207031844302366,1.455892076875724
2021-06-29,1.5143327452360515,1.449793140512605
2021-06-30,1.5115999363624235,1.4473121212494418
2021-07-01,1.507535640650462,1.4434916554521673
2021-07-02,1.511592930094085,1.447376580821558
2021-07-05,1.5229554704865635,1.4577009904748148
2021-07-06,1.5213782538034857,1.4562188698250156
2021-07-07,1.5272836617387449,1.4618713539773556
2021-07-08,1.5119136712620969,1.447901337477683
2021-07-09,1.5081820731689521,1.44439381975647
2021-07-12,1.5084512044064842,1.4446515681431604
2021-07-13,1.5205614495037494,1.4556756833051754
2021-07-14,1.5246409281655462,1.4595054089851944
2021-07-15,1.5313967223924827,1.4659725830155208
2021-07-16,1.531315451770154,1.465898953462434
2021-07-19,1.514503221698452,1.4501567931893269
2021-07-20,1.5029369894888898,1.4390819734266513
2021-07-22,1.5167226344466098,1.456752796462111
2021-07-23,1.5188944902470984,1.4596986977997684
2021-07-26,1.516801531017453,1.4567896561895413
2021-07-27,1.5117536496025195,1.4496090216790012
2021-07-28,1.5093676391816642,1.4461982382668495
2021-07-29,1.5138897476850155,1.4525549230166586
2021-07-30,1.5127934181921137,1.4511371720372013
2021-08-02,1.5221411223487147,1.4623776807697653
2021-08-03,1.541786684018984,1.4849874375755767
2021-08-04,1.5540257605503556,1.496775627916692
2021-08-05,1.5576496843532732,1.5000713370578416
2021-08-06,1.5521484661291254,1.494879239891285
2021-08-09,1.5540649515288358,1.4967250132178063
2021-08-10,1.5562735631714224,1.4987364755142158
2021-08-11,1.5564831296706536,1.4989344392210493
2021-08-12,1.5643362026245553,1.5064971562720264
2021-08-13,1.5809623279563296,1.5216592702978629
2021-08-16,1.5842703119072585,1.5247847953804128
2021-08-17,1.5892010024600216,1.5295303504344162
2021-08-18,1.5845771581435937,1.525318632115734
2021-08-20,1.573047743678275,1.514423436097951
2021-08-23,1.577441550242116,1.5186534943785739
2021-08-24,1.5903805944288525,1.5304509446024337
2021-08-25,1.5913599388055963,1.5313762136627111
2021-08-26,1.591575185881924,1.5315833473505154
2021-08-27,1.5984752447874913,1.5378708976359492
2021-08-30,1.6204839459575953,1.5586626607634737
2021-08-31,1.6397360182556822,1.5771802686103165
2021-09-01,1.6340807712355585,1.5720296161616754
2021-09-02,1.6494683992613335,1.5865658340353885
2021-09-03,1.658029521006389,1.5948004769468898
2021-09-06,1.6635094087446924,1.5997902052196762
2021-09-07,1.6619785482870724,1.598344764493759
2021-09-08,1.661155354858486,1.5975530894699732
2021-09-09,1.662747869217453,1.5990030252846017
2021-09-13,1.6613878525459647,1.597718868341636
2021-09-14,1.6637522588167541,1.599992664015221
2021-09-15,1.677859505547554,1.612830277766812
2021-09-16,1.6885925161365598,1.6229614885072692
2021-09-17,1.6843446124249284,1.618878689332819
2021-09-20,1.6652851908369928,1.601548504119881
2021-09-21,1.68137700969008,1.6167474778731477
2021-09-22,1.6799074458413812,1.61533440178595
2021-09-23,1.7078779151151393,1.640770310766157
2021-09-24,1.7108291630757009,1.6435551081244115
2021-09-27,1.7110112729408655,1.6437300569770446
2021-09-28,1.7002166222300816,1.6339257290876534
2021-09-29,1.696578667245644,1.6304920207230755
2021-09-30,1.687655722085835,1.6219166500872786
2021-10-01,1.678912431336169,1.6139903702613536
2021-10-04,1.6944381103491994,1.6286461574947801
2021-10-05,1.7069899333205008,1.6407106159880749
2021-10-06,1.689118085277977,1.624480468884499
2021-10-07,1.7031947478249916,1.6377692097391285
2021-10-08,1.713232735156331,1.6474216036300873
2021-10-11,1.7183661520107587,1.6520936190327786
2021-10-12,1.7228531266803726,1.6563283522056613
2021-10-13,1.7391127216432387,1.6719601131000257
2021-10-14,1.7569877407964587,1.6882362899120027
2021-10-18,1.7705027248286986,1.7009865191390516
2021-10-19,1.7649162438862145,1.6956193832180877
2021-10-20,1.749535616087681,1.6816125069909849
2021-10-21,1.7409011166591764,1.673465248604026
2021-10-22,1.7348485813084997,1.6676471653835718
2021-10-25,1.7359096097376765,1.6686137892599906
2021-10-26,1.7498595927059066,1.6817782858626473
2021-10-27,1.7443565666024687,1.6764893644852552
2021-10-28,1.708583196994078,1.6439280206838793
2021-10-29,1.6904995772119868,1.6268418288861755
2021-11-01,1.7151802879141447,1.6505931584210387
2021-11-02,1.7110748413059167,1.6468462322750765
2021-11-03,1.7052565044521044,1.6413456821211694
2021-11-04,1.7136350711179698,1.6494102308758456
2021-11-08,1.7289089561579238,1.6633802473755184
2021-11-09,1.7265407069218976,1.6611431316258154
2021-11-10,1.7239523879293008,1.6586528524799076
2021-11-11,1.7123838015455226,1.6454331561878792
2021-11-12,1.7310466676888543,1.6665286075087204
2021-11-15,1.731566869706728,1.6671453336798732
2021-11-16,1.7234540025628222,1.656995782977475
2021-11-17,1.7176391275475165,1.6477393165001835
2021-11-18,1.7105352246091936,1.6354171995219726
2021-11-22,1.6920884467807855,1.603357507620747
2021-11-23,1.6967265828219977,1.6113481571170138
2021-11-24,1.6920187728716105,1.6032194184955444
2021-11-25,1.6984954805774501,1.6143769478905028
2021-11-26,1.6713371874336553,1.5674449852835277
2021-11-29,1.672821994191331,1.5699766192455769
2021-11-30,1.6690047831768557,1.5634634155068499
2021-12-01,1.6789343026452173,1.5803748382554688
2021-12-02,1.691561981599455,1.6019857863496905
2021-12-03,1.6806034270340415,1.5831181009940332
2021-12-06,1.6653138625683017,1.5569318718061815
2021-12-07,1.679636713124651,1.5812769126579973
2021-12-08,1.695398074347084,1.608254996673183
2021-12-09,1.6979121722808772,1.6125909592438377
2021-12-10,1.6976163484912437,1.6120801373627167
2021-12-13,1.6899887466813037,1.5989109658678002
2021-12-14,1.6876687119481957,1.594920226110152
2021-12-15,1.6821234001843193,1.585392076471166
2021-12-16,1.6835739137837231,1.5878776807248147
2021-12-17,1.66944384674822,1.5636475343404528
2021-12-20,1.6493876290664076,1.5294934907069864
2021-12-21,1.6579416402065301,1.5439146343096977
2021-12-22,1.6679794884103398,1.5609087666905996
2021-12-23,1.674320364289567,1.5716935633296398
2021-12-24,1.6706059902987236,1.5653553084435459
2021-12-27,1.6750642507669222,1.5729502103296942
2021-12-28,1.6829929016256246,1.5864829445995583
2021-12-29,1.6819364890359239,1.5846739410986932
2021-12-30,1.6814166180696,1.5837855317658462
2021-12-31,1.689537354838569,1.5976037940706347
2022-01-03,1.704738865341006,1.6226115908020038
2022-01-04,1.722104825766202,1.6391409310101859
2022-01-05,1.7346011495234077,1.6501880610264015
2022-01-06,1.7168306192187595,1.633677240583709
2022-01-07,1.7232930849673846,1.6398267017439399
2022-01-10,1.7428369644033537,1.657373370429201
2022-01-11,1.7480174546555576,1.6622018149190358
2022-01-12,1.763178212341045,1.6766182836294874
2022-01-13,1.7678136554800707,1.6808024920052582
2022-01-14,1.767611307401322,1.680613698279395
2022-01-17,1.7726800534933365,1.6854329727882595
2022-01-18,1.7526994612830833,1.667476891423198
2022-01-19,1.7354942832734255,1.6513986783180548
2022-01-20,1.7179442601912234,1.6346990641494992
2022-01-21,1.7034663536436163,1.6218245906704776
2022-01-24,1.657293003046625,1.5787361087149774
2022-01-25,1.6662975480289104,1.5905979286091791
2022-01-27,1.6562023302240167,1.5751504663519669
2022-01-28,1.6557602991081979,1.5743954712520631
2022-01-31,1.6684436778761553,1.5962964424699204
2022-02-01,1.680994217384925,1.6181145242519464
2022-02-02,1.6916880147179756,1.636816430735941
2022-02-03,1.680180471600848,1.6165816990014867
2022-02-04,1.6778701303123982,1.6125404344467265
2022-02-07,1.6619220564986803,1.5846739410986936
2022-02-08,1.6647444797840696,1.5895669350624186
2022-02-09,1.675193870478011,1.607707315064632
2022-02-10,1.6826890814390811,1.620784247339198
2022-02-11,1.6705310304270644,1.5995093520770125
2022-02-14,1.641882961925243,1.5505384172307164
2022-02-15,1.683903466884702,1.597456355160913
2022-02-16,1.6813996609357138,1.5946715578026587
2022-02-17,1.679985755377858,1.593051348027657
2022-02-18,1.6777290392890407,1.590446174414295
2022-02-21,1.6722046538623936,1.5840342000733403
2022-02-22,1.663179093820238,1.5734978919382456
2022-02-23,1.6609136474128172,1.570832843743253
2022-02-24,1.5977789627575407,1.4957768192051033
2022-02-25,1.6280827181060578,1.5335626248117553
2022-02-28,1.6380149918784386,1.5460366757883988
2022-03-02,1.6242659404879984,1.528734000518372
2022-03-03,1.6163505936112486,1.518800933288297
2022-03-04,1.5977823203326174,1.495537410780354
2022-03-07,1.5695894290375254,1.460352373600127
2022-03-08,1.5807430608368485,1.474188885965082
2022-03-09,1.6053152653802152,1.5047433524605338
2022-03-10,1.6236969933866243,1.5277168518448414
2022-03-11,1.6263056499065078,1.5309894562300164
2022-03-14,1.6439704584241,1.5531621106095679
2022-03-15,1.628747550708312,1.5339860621683343
2022-03-16,1.6516458286264726,1.5627407850456658
2022-03-17,1.6743914563785787,1.591435813144915
2022-03-21,1.662081906886103,1.5758362370857213
2022-03-22,1.6764936900978287,1.5940548316315064
2022-03-23,1.6714215388154898,1.5876245173286105
2022-03-24,1.6697569357174333,1.5855163207231397
2022-03-25,1.6646852030079113,1.5790951764012144
2022-03-28,1.6697075006552715,1.5854472761605383
2022-03-29,1.6772189160369864,1.594957085837583
2022-03-30,1.689776468254327,1.6108786900520342
2022-03-31,1.6873492206789404,1.607794699589174
2022-04-01,1.7022635851688492,1.6267312497038842
2022-04-04,1.7299517143364902,1.6619855112502613
2022-04-05,1.7230468555292833,1.653147807237289
2022-04-06,1.7122571965356481,1.63936190957122
2022-04-07,1.7000893222347813,1.6238867575675477
2022-04-08,1.7113879605533848,1.637216853238319
2022-04-11,1.7018720234527178,1.6271455170794926
2022-04-12,1.687944225077136,1.6138292662819516
2022-04-13,1.6823421300554493,1.6087981831930236
2022-04-18,1.652495567935585,1.5809962393188812
2022-04-19,1.6318076804437038,1.561203464706495
2022-04-20,1.6424950591187382,1.5775808709162442
